Price,Floors,Area,Road_Width,City_Bhaktapur,City_Kathmandu,City_Lalitpur,Road_Type_Blacktopped,Road_Type_Gravelled,Road_Type_Soil Stabilized
-0.8588300000000000,3.0,3.2,13.0,0,1,0,1,0,0
-0.42518699999999998,3.0,4.0,14.0,0,1,0,1,0,0
0.2975510000000000,3.0,7.0,14.0,0,1,0,1,0,0
-0.008222999999999999,3.0,5.5,13.0,0,1,0,0,1,0
0.34758699999999998,3.0,7.0,14.0,0,1,0,1,0,0
-0.8699490000000000,4.0,3.6785980000000000,0.0,0,0,1,0,0,1
-0.0638180000000000,4.0,4.0,20.0,0,1,0,1,0,0
-0.2584010000000000,3.0,5.0,14.0,0,1,0,0,1,0
0.13076499999999999,3.0,6.0,13.0,0,1,0,1,0,0
0.7701100000000000,3.0,9.0,15.0,0,1,0,0,0,1
-0.3139970000000000,2.75,4.0,12.0,0,1,0,1,0,0
-1.0367350000000000,2.5,2.5,13.0,0,0,1,0,1,0
-0.7587590000000000,2.5,3.5,13.0,0,0,1,0,1,0
-0.5919730000000000,3.0,3.5,13.0,0,1,0,0,1,0
-0.8421510000000000,2.5,3.5,13.0,0,0,1,0,1,0
-0.5085800000000000,3.0,4.0,22.0,0,1,0,0,1,0
-0.5474970000000000,3.0,4.0,18.0,0,1,0,1,0,0
0.2975510000000000,3.0,6.5,15.0,0,1,0,0,0,1
-0.1472110000000000,3.0,4.5,14.0,0,1,0,1,0,0
-0.2584010000000000,3.0,4.0,13.0,0,1,0,0,1,0
-0.48078199999999999,3.0,3.5,13.0,0,1,0,0,1,0
1.242670000000000,3.0,8.0,15.0,0,1,0,1,0,0
1.8820150000000000,3.0,9.0,20.0,0,1,0,1,0,0
0.21415799999999999,3.0,3.75,13.0,0,1,0,1,0,0
0.07517000000000000,3.0,4.75,13.0,0,1,0,1,0,0
-0.6475680000000000,2.5,3.5,20.0,0,0,1,0,1,0
-0.7865560000000000,2.5,3.5,13.0,0,0,1,0,1,0
-0.9255440000000000,2.5,3.5,20.0,0,0,1,1,0,0
-0.8977470000000000,2.5,3.125,16.0,0,0,1,0,1,0
-0.8977470000000000,2.5,3.125,13.0,0,0,1,0,1,0
-0.6475680000000000,2.75,3.25,20.0,0,1,0,1,0,0
-0.6475680000000000,2.5,6.0,11.0,0,1,0,0,1,0
-0.8143540000000000,2.75,3.5,0.0,0,0,1,0,0,1
-0.6475680000000000,2.5,2.75,13.0,0,1,0,1,0,0
-0.8977470000000000,3.0,3.1,15.0,0,1,0,0,0,1
-0.8699490000000000,2.0,3.125,0.0,0,0,1,0,0,1
0.019574999999999999,2.75,6.0,14.0,0,1,0,0,0,1
-0.4085090000000000,2.75,4.0,13.0,0,1,0,0,0,1
0.18636000000000000,2.75,5.25,13.0,0,1,0,0,0,1
-0.9255440000000000,2.5,3.375,13.0,0,0,1,0,1,0
-0.9255440000000000,2.5,3.0,13.0,0,0,1,0,1,0
-0.9811400000000000,2.75,3.0,12.0,0,1,0,1,0,0
-0.6475680000000000,3.0,3.75,13.0,0,0,1,1,0,0
-1.2313179999999999,1.0,4.0,13.0,0,1,0,1,0,0
-0.7754370000000000,3.0,3.5,13.0,0,0,1,0,0,1
-0.2584010000000000,3.0,4.0,20.0,0,1,0,0,1,0
0.6311220000000000,3.0,8.5,13.0,0,1,0,0,1,0
0.13076499999999999,3.0,7.0,30.0,0,1,0,0,0,1
0.10296800000000000,3.0,5.5,13.0,0,1,0,0,1,0
-0.5308180000000000,3.0,2.75,13.0,0,1,0,1,0,0
0.35314600000000002,3.0,7.5,20.0,0,1,0,1,0,0
-0.7587590000000000,3.0,3.0,20.0,0,0,1,1,0,0
-0.8699490000000000,3.0,3.1,13.0,0,0,1,1,0,0
0.07517000000000000,3.0,6.5,12.0,0,0,1,0,1,0
-0.9255440000000000,2.75,3.0,12.0,0,1,0,0,0,1
-0.42518699999999998,2.5,3.5,13.0,0,1,0,1,0,0
-0.45298500000000003,3.0,3.5,13.0,0,1,0,1,0,0
1.909813000000000,3.0,12.0,15.0,0,1,0,1,0,0
-0.675366000000000,3.0,3.5,20.0,0,1,0,0,1,0
-0.8588300000000000,3.0,3.0,13.0,0,1,0,0,1,0
2.576956000000000,3.0,21.0,14.0,0,1,0,1,0,0
-0.7643180000000001,3.0,3.1,12.0,0,1,0,1,0,0
2.1321940000000001,3.0,17.0,15.0,0,1,0,1,0,0
1.465051000000000,3.0,6.0,13.0,0,1,0,1,0,0
1.3260630000000000,3.0,12.0,15.0,0,1,0,1,0,0
1.7986219999999999,3.0,14.0,20.0,0,1,0,1,0,0
-0.20836600000000000,3.0,4.0,13.0,0,1,0,1,0,0
-0.20836600000000000,3.0,4.0,13.0,0,1,0,1,0,0
-0.008222999999999999,3.0,5.0,20.0,0,1,0,1,0,0
0.21415799999999999,2.75,4.75,16.0,0,0,1,0,1,0
-0.5919730000000000,3.0,5.25,20.0,0,1,0,0,0,1
-0.725401000000000,3.0,3.1,13.0,0,1,0,0,0,1
-0.42518699999999998,3.0,4.0,26.0,0,1,0,1,0,0
1.7430270000000001,2.75,8.0,20.0,0,1,0,1,0,0
0.6311220000000000,3.0,7.0,15.0,0,1,0,1,0,0
-0.28619899999999998,3.0,4.0,16.0,0,1,0,1,0,0
0.35314600000000002,2.5,5.0,13.0,0,1,0,1,0,0
-0.8143540000000000,2.75,4.0,0.0,0,0,1,0,0,1
-1.2591159999999999,1.0,2.75,13.0,0,0,1,0,0,1
-0.8032350000000000,3.0,3.0625,20.0,0,0,1,1,0,0
0.13076499999999999,3.0,5.5,13.0,0,1,0,1,0,0
-0.7309610000000000,2.75,4.0,15.0,0,1,0,0,1,0
-0.8699490000000000,3.0,3.1,13.0,0,1,0,0,1,0
2.1321940000000001,3.0,13.0,15.0,0,1,0,1,0,0
-0.5919730000000000,3.0,4.0,13.0,0,1,0,1,0,0
-0.7643180000000001,3.0,3.1,13.0,0,1,0,1,0,0
0.35314600000000002,4.0,4.0,14.0,0,1,0,1,0,0
-0.675366000000000,3.0,3.5,13.0,0,1,0,0,1,0
0.047371999999999997,2.0,4.0,0.0,0,1,0,0,0,1
2.0210029999999999,2.0,16.0,14.0,0,1,0,1,0,0
1.1870750000000001,2.75,6.2,32.8084,0,1,0,0,1,0
1.7430270000000001,3.0,15.0,14.0,0,1,0,1,0,0
1.5762410000000000,3.0,8.0,13.0,0,1,0,1,0,0
-0.45298500000000003,3.5,4.5,13.0,0,1,0,1,0,0
-0.3139970000000000,2.75,5.75,20.0,0,0,1,0,0,1
-0.7587590000000000,0.0,3.0,14.0,0,1,0,0,1,0
1.8820150000000000,2.0,14.0,15.0,0,1,0,1,0,0
0.07517000000000000,2.0,7.0,15.0,0,1,0,0,1,0
-0.0638180000000000,3.0,4.0,30.0,0,1,0,1,0,0
-0.6475680000000000,3.0,5.0,15.0,0,1,0,1,0,0
0.07517000000000000,3.0,6.0,33.0,0,1,0,1,0,0
-0.42518699999999998,3.0,4.0,12.0,0,1,0,0,1,0
-0.39739000000000002,3.0,4.0,14.0,0,1,0,1,0,0
1.465051000000000,4.0,5.1,0.0,0,1,0,0,0,1
0.18636000000000000,4.0,5.0,16.0,0,1,0,1,0,0
-0.3695920000000000,3.0,6.0,13.0,1,0,0,1,0,0
-0.3417940000000000,3.0,4.5,13.0,0,1,0,1,0,0
-0.8699490000000000,3.0,3.0,13.0,0,1,0,0,1,0
-0.09161600000000000,2.75,3.25,0.0,0,1,0,0,0,1
0.2697530000000000,3.0,5.625,13.0,0,0,1,1,0,0
0.07517000000000000,4.0,4.0,22.0,0,1,0,1,0,0
-0.8588300000000000,2.75,3.0,13.0,0,1,0,1,0,0
-0.8699490000000000,3.0,3.3125,9.0,0,1,0,1,0,0
0.6311220000000000,2.75,8.0,15.0,0,1,0,0,0,1
0.8813010000000000,2.75,9.0,15.0,0,1,0,1,0,0
2.0210029999999999,2.0,10.0,20.0,0,0,1,1,0,0
2.0210029999999999,3.0,9.5,20.0,0,1,0,1,0,0
-0.48078199999999999,2.75,4.0,20.0,0,0,1,1,0,0
-0.9811400000000000,4.0,4.0,10.0,0,0,1,1,0,0
-1.2035210000000001,1.0,3.0625,12.0,0,0,1,0,0,1
-0.3251160000000000,3.0,5.0,13.0,0,1,0,0,1,0
0.13076499999999999,2.75,6.5,20.0,0,0,1,1,0,0
3.6888610000000002,4.0,13.5,13.0,0,1,0,1,0,0
1.465051000000000,2.75,9.25,20.0,0,1,0,1,0,0
1.7430270000000001,3.0,15.0,13.0,0,1,0,0,0,1
1.242670000000000,3.0,10.0,20.0,0,1,0,0,0,1
0.6033250000000000,3.0,8.1,15.0,0,1,0,1,0,0
2.8549319999999998,2.75,17.0,13.0,0,1,0,0,0,1
0.24195600000000000,2.75,8.0,13.0,0,1,0,1,0,0
-0.8143540000000000,3.0,3.125,10.0,0,1,0,1,0,0
0.7701100000000000,2.75,8.0,20.0,0,1,0,1,0,0
-0.48078199999999999,2.75,4.0,20.0,0,1,0,1,0,0
-0.6197710000000000,3.0,3.875,13.0,0,0,1,0,1,0
0.07517000000000000,2.75,6.0,20.0,0,0,1,1,0,0
0.9090990000000000,2.0,7.0,10.0,0,1,0,1,0,0
-0.48078199999999999,4.0,3.0,13.0,0,1,0,0,1,0
-0.9533420000000000,2.0,3.0625,14.0,0,1,0,1,0,0
0.6867180000000001,2.75,7.0,13.0,0,1,0,1,0,0
-0.20280599999999999,3.0,7.5,15.0,1,0,0,1,0,0
-0.3139970000000000,3.0,5.0,13.0,0,1,0,0,1,0
0.07517000000000000,2.75,4.25,13.0,0,1,0,1,0,0
0.853503000000000,2.75,4.5,12.0,0,1,0,1,0,0
-0.675366000000000,3.0,3.5,13.0,0,1,0,0,1,0
-0.45298500000000003,3.0,5.0,20.0,0,1,0,0,1,0
-0.9533420000000000,2.75,3.0625,13.0,0,1,0,0,1,0
-0.6475680000000000,2.75,4.25,13.0,0,1,0,0,1,0
2.0210029999999999,2.0,12.0,14.0,0,1,0,1,0,0
0.3253490000000000,3.0,5.75,20.0,0,1,0,1,0,0
-0.8699490000000000,1.0,5.25,12.0,0,1,0,1,0,0
-0.6475680000000000,3.0,3.0,14.0,0,1,0,0,0,1
0.7423130000000000,2.75,6.0,13.0,0,1,0,1,0,0
-0.6197710000000000,2.75,3.0,12.0,0,1,0,0,1,0
0.6311220000000000,3.0,8.0,20.0,0,1,0,1,0,0
-0.6475680000000000,3.0,5.0,14.0,0,1,0,0,1,0
-0.9255440000000000,2.0,4.0,13.0,0,0,1,0,1,0
-0.20280599999999999,4.0,4.0,30.0,0,1,0,1,0,0
-0.8143540000000000,3.0,4.0625,13.0,0,0,1,0,1,0
-1.2035210000000001,1.0,2.6875,10.0,0,1,0,0,1,0
-0.7587590000000000,2.75,4.0,15.0,0,1,0,0,0,1
-0.9255440000000000,2.75,3.0,13.0,0,0,1,1,0,0
-0.9255440000000000,2.75,3.0,10.0,0,1,0,0,1,0
0.5755270000000000,3.0,4.0,15.0,0,1,0,1,0,0
3.6888610000000002,3.0,20.0,20.0,0,1,0,1,0,0
3.466480000000000,3.0,18.0,20.0,0,1,0,1,0,0
-0.28619899999999998,3.0,4.5,20.0,0,1,0,1,0,0
-0.6197710000000000,2.75,4.0,16.0,0,1,0,1,0,0
0.408741000000000,2.75,8.1,15.0,0,1,0,1,0,0
1.7430270000000001,3.0,6.5,15.0,0,1,0,1,0,0
0.07517000000000000,3.0,6.5,32.0,0,1,0,1,0,0
-0.7587590000000000,2.75,3.25,13.0,0,1,0,1,0,0
-0.8699490000000000,2.75,3.0,16.0,0,1,0,1,0,0
0.07517000000000000,2.75,7.0,15.0,0,1,0,0,1,0
-0.8921870000000000,2.75,2.8125,13.0,0,0,1,0,0,1
-0.8421510000000000,2.75,3.5,13.0,0,1,0,0,1,0
-0.48078199999999999,3.0,5.5,12.0,0,0,1,0,1,0
-0.036020000000000003,4.0,5.0,12.0,0,1,0,1,0,0
-0.6197710000000000,3.0,3.0,13.0,0,1,0,1,0,0
-0.3417940000000000,3.0,4.0,13.0,0,1,0,1,0,0
-0.5474970000000000,3.0,4.0,13.0,0,0,1,0,1,0
-0.8421510000000000,2.75,3.5,12.0,0,1,0,0,0,1
-0.036020000000000003,2.75,6.25,12.0,0,1,0,0,1,0
-0.5919730000000000,3.0,4.0,12.0,0,1,0,1,0,0
-0.8143540000000000,2.75,2.75,10.0,0,1,0,1,0,0
-0.2139250000000000,2.75,5.5,15.0,0,1,0,1,0,0
-0.41406799999999999,2.75,6.25,13.0,0,1,0,1,0,0
0.408741000000000,2.0,8.25,13.0,0,1,0,1,0,0
0.4643370000000000,2.75,7.0,15.0,0,1,0,1,0,0
-0.45298500000000003,3.0,4.5,13.0,0,1,0,1,0,0
-0.09161600000000000,2.75,4.0,13.0,0,1,0,1,0,0
0.8813010000000000,2.75,9.0,16.0,0,0,1,1,0,0
2.576956000000000,2.75,9.0,20.0,0,0,1,1,0,0
-0.9255440000000000,3.0,3.0,12.0,0,1,0,1,0,0
-1.314711000000000,1.0,3.0,13.0,0,0,1,1,0,0
-0.20280599999999999,4.0,3.5,33.0,0,0,1,1,0,0
-0.6197710000000000,3.0,3.5,13.0,0,1,0,1,0,0
-0.6475680000000000,2.0,5.0,15.0,0,1,0,0,1,0
0.13076499999999999,2.75,6.75,20.0,0,1,0,0,1,0
-1.1368060000000000,2.0,2.5,13.0,0,1,0,0,1,0
-0.2584010000000000,4.0,4.25,32.0,0,1,0,0,1,0
-0.7309610000000000,2.75,5.0,20.0,0,1,0,1,0,0
-0.3695920000000000,2.75,3.5,0.0,0,1,0,0,0,1
-0.7865560000000000,3.0,3.5,13.0,0,0,1,0,1,0
-0.7865560000000000,2.75,4.25,13.0,0,1,0,1,0,0
-0.39739000000000002,3.0,4.0,13.0,0,1,0,1,0,0
-0.45298500000000003,3.0,4.0,13.0,0,1,0,1,0,0
-0.230604000000000,3.0,6.9375,15.0,0,1,0,1,0,0
-0.5641750000000000,3.0,4.1,13.0,0,1,0,1,0,0
-0.8143540000000000,3.0,3.1875,10.0,0,0,1,0,1,0
-0.5641750000000000,3.0,3.75,20.0,0,0,1,0,1,0
-0.8699490000000000,3.0,3.0,11.0,0,0,1,0,1,0
-0.8421510000000000,3.0,3.25,13.0,0,0,1,0,1,0
-0.5085800000000000,3.0,4.5,10.0,0,1,0,0,1,0
-0.036020000000000003,3.0,4.5,8.0,0,1,0,0,1,0
-0.675366000000000,3.5,7.0,15.0,1,0,0,0,1,0
-0.42518699999999998,2.75,5.25,12.0,0,0,1,1,0,0
0.9646940000000001,2.0,14.0,14.0,0,1,0,1,0,0
-0.39739000000000002,2.0,4.0,16.0,0,0,1,0,1,0
-0.230604000000000,2.75,4.0,0.0,0,0,1,0,0,1
0.35314600000000002,3.0,3.0,20.0,0,1,0,0,0,1
-0.8977470000000000,3.0,11.0,20.0,0,1,0,0,1,0
3.132908000000000,3.0,20.0,15.0,0,1,0,1,0,0
-1.2591159999999999,1.0,3.0,14.0,0,0,1,0,1,0
2.0210029999999999,3.0,9.0,13.0,0,1,0,1,0,0
-0.8755090000000000,3.0,3.5,14.0,0,1,0,0,1,0
0.047371999999999997,3.0,7.0,15.0,0,1,0,1,0,0
0.408741000000000,3.0,7.0,20.0,0,1,0,1,0,0
0.15856300000000001,5.0,6.0,14.0,0,1,0,1,0,0
-0.7031630000000000,2.0,3.5,13.0,0,1,0,0,1,0
0.24195600000000000,2.75,8.0,14.0,0,1,0,1,0,0
-0.8977470000000000,3.0,3.2,0.0,0,1,0,0,0,1
-0.3695920000000000,2.75,9.0,0.0,0,1,0,0,0,1
-1.1479250000000001,1.0,3.9375,13.0,0,0,1,0,1,0
-0.8810680000000000,3.0,3.1,12.0,0,1,0,1,0,0
-0.6586870000000000,3.0,3.5,12.0,0,1,0,1,0,0
-0.2584010000000000,2.75,3.75,10.0,0,1,0,1,0,0
-0.5919730000000000,2.0,3.1,15.0,0,1,0,0,1,0
-0.2584010000000000,3.0,4.0,12.0,0,1,0,1,0,0
2.0210029999999999,2.0,16.0,20.0,0,1,0,1,0,0
0.21415799999999999,2.75,4.5,22.0,0,1,0,1,0,0
0.4921340000000000,3.0,6.5,10.0,0,1,0,1,0,0
-0.6475680000000000,2.75,4.0,22.0,0,1,0,0,1,0
-0.20280599999999999,3.0,4.0,20.0,0,1,0,0,0,1
-0.8977470000000000,2.75,3.0,13.0,0,0,1,0,0,1
2.354575000000000,2.75,5.0,22.0,0,0,1,0,0,1
-1.2035210000000001,1.0,2.0452889999999999,20.0,0,0,1,1,0,0
-0.42518699999999998,2.75,4.0,13.0,0,0,1,1,0,0
-0.2139250000000000,2.75,5.0,13.0,0,1,0,1,0,0
-0.48078199999999999,3.0,4.6875,12.0,0,1,0,0,1,0
-0.09161600000000000,2.75,6.0,12.0,0,1,0,1,0,0
-0.9255440000000000,2.0,4.1,11.0,0,1,0,0,0,1
0.07517000000000000,2.0,5.6875,20.0,0,1,0,1,0,0
-0.20280599999999999,3.0,4.0,13.0,0,0,1,1,0,0
-0.6475680000000000,2.75,5.4375,30.0,0,1,0,1,0,0
-0.5363780000000000,2.75,3.75,13.0,0,1,0,0,0,1
-0.7031630000000000,3.0,3.5625,15.0,0,1,0,0,0,1
-0.6197710000000000,2.0,3.625,13.0,0,1,0,0,1,0
-0.3139970000000000,2.75,4.0,15.0,0,1,0,0,1,0
-0.48078199999999999,2.75,8.0,14.0,0,0,1,0,1,0
-0.5363780000000000,3.0,4.0,15.0,0,1,0,1,0,0
-0.5363780000000000,3.0,4.0,14.0,0,1,0,1,0,0
-0.7031630000000000,3.0,3.0,13.0,0,0,1,1,0,0
-1.1757230000000001,2.0,3.0,13.0,0,0,1,0,1,0
-0.3417940000000000,3.0,4.0,26.0,0,1,0,0,1,0
-0.5363780000000000,3.0,4.0,15.0,0,1,0,1,0,0
-0.5363780000000000,3.0,4.0,13.0,0,1,0,1,0,0
-0.5085800000000000,2.75,3.3,12.0,0,1,0,0,0,1
-0.28619899999999998,3.0,4.5,18.0,0,0,1,1,0,0
1.5762410000000000,3.0,10.0,15.0,0,1,0,1,0,0
